order_id,order_date,customer_id,customer_segment,country,city,product_category,product_name,quantity,unit_price,discount_applied,tax_amount,total_amount,payment_method,order_status,updated_at
204,09-05-2024,C4193,Corporate,UK,London,Fashion,Jeans,1,1039,0,103.9,1142.9,Credit Card,Returned,09-05-2024
205,07-06-2021,C5733,Consumer,UK,Manchester,Fashion,Jeans,1,2121,0,212.1,2333.1,Cash,Returned,07-06-2021
206,13-05-2022,C5631,Consumer,Germany,Berlin,Home Appliances,Washing Machine,1,1816,0,181.6,1997.6,Credit Card,Returned,13-05-2022
207,06-02-2025,C8855,Home Office,India,Delhi,Home Appliances,Washing Machine,1,386,0,38.6,424.6,Cash,Returned,06-02-2025
208,20-03-2021,C4555,Consumer,USA,New York,Groceries,Spices,1,2507,150,250.7,2607.7,UPI,Completed,20-03-2021
209,23-08-2021,C1494,Home Office,Germany,Munich,Home Appliances,Microwave,4,2874,50,1149.6,12595.6,Credit Card,Returned,23-08-2021
210,31-05-2022,C1653,Corporate,UK,Manchester,Home Appliances,Microwave,4,711,150,284.4,2978.4,Cash,Cancelled,31-05-2022
211,15-02-2025,C4622,Consumer,UK,Manchester,Home Appliances,Refrigerator,1,1840,50,184,1974,UPI,Cancelled,15-02-2025
212,09-02-2025,C3415,Consumer,UK,Manchester,Groceries,Rice,3,267,150,80.1,731.1,Credit Card,Returned,09-02-2025
213,03-05-2024,C2824,Home Office,USA,Austin,Groceries,Spices,5,663,0,331.5,3646.5,UPI,Returned,03-05-2024
214,07-04-2022,C8364,Consumer,India,Mumbai,Electronics,Headphones,4,812,0,324.8,3572.8,Cash,Completed,07-04-2022
215,28-08-2023,C2152,Consumer,India,Chennai,Home Appliances,Refrigerator,5,1566,150,783,8463,Net Banking,Cancelled,28-08-2023
216,17-02-2024,C6422,Home Office,Germany,Berlin,Electronics,Headphones,5,709,0,354.5,3899.5,Cash,Returned,17-02-2024
217,27-03-2023,C2927,Home Office,UK,London,Home Appliances,Washing Machine,3,974,150,292.2,3064.2,UPI,Returned,27-03-2023
218,27-07-2025,C4704,Corporate,USA,Chicago,Groceries,Rice,3,1980,0,594,6534,Cash,Returned,27-07-2025
219,08-05-2024,C2541,Home Office,USA,Chicago,Fashion,T-Shirt,4,1051,0,420.4,4624.4,Credit Card,Returned,08-05-2024
220,21-03-2024,C4824,Home Office,USA,Austin,Electronics,Mobile,5,334,100,167,1737,UPI,Returned,21-03-2024
221,01-04-2025,C8429,Corporate,USA,Austin,Electronics,Laptop,5,1497,50,748.5,8183.5,Credit Card,Returned,01-04-2025
222,08-08-2021,C4047,Consumer,UK,Manchester,Electronics,Laptop,5,2655,0,1327.5,14602.5,UPI,Cancelled,08-08-2021
223,06-02-2024,C4921,Corporate,UK,London,Groceries,Rice,3,287,50,86.1,897.1,UPI,Returned,06-02-2024
224,26-11-2021,C3060,Corporate,India,Chennai,Electronics,Laptop,2,2761,150,552.2,5924.2,Cash,Completed,26-11-2021
225,21-03-2022,C1079,Corporate,UK,Manchester,Groceries,Rice,3,1010,0,303,3333,Debit Card,Cancelled,21-03-2022
226,08-03-2023,C7275,Corporate,UK,Manchester,Home Appliances,Microwave,3,791,50,237.3,2560.3,Cash,Cancelled,08-03-2023
227,29-12-2022,C6628,Corporate,India,Mumbai,Electronics,Mobile,1,737,0,73.7,810.7,Cash,Returned,29-12-2022
228,23-05-2025,C7738,Home Office,India,Mumbai,Electronics,Headphones,2,352,0,70.4,774.4,UPI,Cancelled,23-05-2025
229,14-02-2025,C5440,Home Office,UK,Manchester,Groceries,Rice,4,2949,50,1179.6,12925.6,Net Banking,Cancelled,14-02-2025
230,09-06-2024,C4717,Corporate,UK,London,Electronics,Laptop,2,827,0,165.4,1819.4,UPI,Cancelled,09-06-2024
231,13-08-2022,C9972,Corporate,India,Chennai,Groceries,Rice,2,571,150,114.2,1106.2,Credit Card,Completed,13-08-2022
232,20-08-2022,C1515,Corporate,UK,Manchester,Home Appliances,Washing Machine,2,1040,0,208,2288,Credit Card,Completed,20-08-2022
233,05-11-2023,C4122,Corporate,USA,New York,Electronics,Headphones,4,1324,0,529.6,5825.6,Debit Card,Completed,05-11-2023
234,06-06-2022,C3595,Corporate,UK,Manchester,Home Appliances,Refrigerator,4,2022,100,808.8,8796.8,Credit Card,Completed,06-06-2022
235,17-10-2021,C6127,Home Office,UK,Manchester,Groceries,Oil,2,1487,50,297.4,3221.4,Credit Card,Cancelled,17-10-2021
236,28-02-2024,C9100,Corporate,India,Bangalore,Fashion,Jeans,2,2651,150,530.2,5682.2,UPI,Cancelled,28-02-2024
237,03-12-2024,C3073,Corporate,USA,Chicago,Fashion,T-Shirt,5,2626,0,1313,14443,Credit Card,Completed,03-12-2024
238,20-07-2021,C8171,Corporate,UK,Manchester,Electronics,Headphones,5,2363,0,1181.5,12996.5,Debit Card,Returned,20-07-2021
239,29-03-2024,C6064,Home Office,USA,Austin,Fashion,Jeans,2,2809,50,561.8,6129.8,Debit Card,Returned,29-03-2024
240,23-12-2023,C1296,Corporate,UK,Manchester,Electronics,Laptop,4,2734,100,1093.6,11929.6,Debit Card,Completed,23-12-2023
241,29-05-2021,C6402,Corporate,UK,London,Fashion,Jeans,4,644,150,257.6,2683.6,Credit Card,Returned,29-05-2021
242,11-01-2024,C6850,Corporate,Germany,Munich,Home Appliances,Washing Machine,4,2897,150,1158.8,12596.8,UPI,Returned,11-01-2024
243,12-10-2025,C2126,Corporate,India,Chennai,Fashion,Jeans,4,2053,150,821.2,8883.2,Debit Card,Cancelled,12-10-2025
244,25-01-2023,C1647,Corporate,UK,Manchester,Electronics,Headphones,3,232,0,69.6,765.6,Credit Card,Completed,25-01-2023
245,27-07-2023,C2484,Corporate,USA,Austin,Electronics,Headphones,3,2915,50,874.5,9569.5,Credit Card,Returned,27-07-2023
246,25-06-2023,C1768,Home Office,Germany,Munich,Home Appliances,Washing Machine,4,805,150,322,3392,Debit Card,Returned,25-06-2023
247,11-12-2021,C3694,Home Office,India,Mumbai,Groceries,Spices,1,1052,50,105.2,1107.2,Cash,Returned,11-12-2021
248,24-12-2021,C2719,Consumer,UK,Manchester,Electronics,Headphones,1,2671,150,267.1,2788.1,Debit Card,Completed,24-12-2021
249,08-06-2021,C5568,Consumer,UK,London,Fashion,T-Shirt,2,2044,100,408.8,4396.8,Debit Card,Returned,08-06-2021
250,30-06-2022,C1738,Corporate,Germany,Munich,Fashion,Jeans,5,1828,0,914,10054,Debit Card,Returned,30-06-2022
251,26-04-2023,C1588,Consumer,Germany,Munich,Electronics,Laptop,4,508,0,203.2,2235.2,UPI,Completed,26-04-2023
252,08-03-2024,C6447,Corporate,USA,New York,Home Appliances,Refrigerator,1,2494,0,249.4,2743.4,Credit Card,Completed,08-03-2024
253,24-11-2022,C2849,Consumer,India,Delhi,Fashion,T-Shirt,1,380,150,38,268,Net Banking,Returned,24-11-2022
254,01-02-2025,C9903,Home Office,USA,Austin,Fashion,T-Shirt,4,1393,100,557.2,6029.2,UPI,Completed,01-02-2025
255,12-04-2024,C9704,Consumer,India,Delhi,Electronics,Mobile,4,562,0,224.8,2472.8,Debit Card,Completed,12-04-2024
256,02-12-2022,C4868,Corporate,Germany,Munich,Home Appliances,Washing Machine,3,715,0,214.5,2359.5,Credit Card,Cancelled,02-12-2022
257,15-11-2021,C4415,Home Office,USA,San Francisco,Fashion,Shoes,5,2062,150,1031,11191,Debit Card,Returned,15-11-2021
258,04-07-2024,C7427,Consumer,India,Mumbai,Home Appliances,Washing Machine,2,799,100,159.8,1657.8,UPI,Cancelled,04-07-2024
259,28-04-2022,C6905,Home Office,India,Delhi,Fashion,Jeans,1,734,150,73.4,657.4,Net Banking,Cancelled,28-04-2022
260,08-02-2025,C1276,Corporate,India,Delhi,Groceries,Rice,2,2488,0,497.6,5473.6,Cash,Cancelled,08-02-2025
261,05-06-2024,C9887,Corporate,USA,San Francisco,Electronics,Laptop,2,1677,150,335.4,3539.4,Debit Card,Completed,05-06-2024
262,10-05-2021,C2597,Home Office,USA,Austin,Fashion,T-Shirt,2,1038,50,207.6,2233.6,Credit Card,Returned,10-05-2021
263,22-02-2023,C6183,Home Office,Germany,Berlin,Fashion,Jeans,2,632,150,126.4,1240.4,Credit Card,Completed,22-02-2023
264,23-04-2022,C5827,Home Office,Germany,Berlin,Electronics,Headphones,2,554,150,110.8,1068.8,Net Banking,Cancelled,23-04-2022
265,16-06-2024,C8042,Home Office,India,Mumbai,Home Appliances,Washing Machine,2,2667,50,533.4,5817.4,Cash,Returned,16-06-2024
266,25-09-2024,C8970,Home Office,Germany,Munich,Home Appliances,Microwave,1,2339,0,233.9,2572.9,Debit Card,Returned,25-09-2024
267,22-12-2022,C7966,Consumer,USA,San Francisco,Groceries,Oil,5,1022,150,511,5471,Debit Card,Cancelled,22-12-2022
268,26-11-2024,C6331,Consumer,UK,London,Electronics,Laptop,3,1063,0,318.9,3507.9,Credit Card,Completed,26-11-2024
269,31-03-2024,C4682,Corporate,Germany,Berlin,Groceries,Oil,1,1536,150,153.6,1539.6,Cash,Completed,31-03-2024
270,12-04-2024,C6986,Home Office,UK,Manchester,Fashion,T-Shirt,2,1265,100,253,2683,UPI,Cancelled,12-04-2024
271,02-11-2024,C4543,Consumer,USA,San Francisco,Home Appliances,Refrigerator,5,547,150,273.5,2858.5,Net Banking,Completed,02-11-2024
272,13-02-2023,C5270,Home Office,India,Bangalore,Home Appliances,Washing Machine,4,1057,0,422.8,4650.8,Net Banking,Completed,13-02-2023
273,23-03-2025,C1080,Corporate,India,Delhi,Home Appliances,Washing Machine,3,1242,150,372.6,3948.6,Debit Card,Completed,23-03-2025
274,19-07-2023,C8902,Consumer,UK,Manchester,Groceries,Oil,4,2968,50,1187.2,13009.2,Cash,Completed,19-07-2023
275,29-08-2022,C6994,Consumer,India,Mumbai,Electronics,Laptop,4,1362,0,544.8,5992.8,Cash,Completed,29-08-2022
276,10-05-2023,C3492,Consumer,India,Bangalore,Fashion,T-Shirt,4,1109,150,443.6,4729.6,Debit Card,Completed,10-05-2023
277,23-05-2021,C5567,Corporate,Germany,Munich,Fashion,Jeans,2,2414,150,482.8,5160.8,UPI,Completed,23-05-2021
278,06-02-2021,C8911,Home Office,India,Bangalore,Fashion,Jeans,5,1118,100,559,6049,Debit Card,Completed,06-02-2021
279,07-12-2022,C3955,Home Office,India,Chennai,Electronics,Headphones,5,1553,0,776.5,8541.5,Debit Card,Completed,07-12-2022
280,02-03-2021,C3934,Consumer,USA,San Francisco,Home Appliances,Refrigerator,5,1889,150,944.5,10239.5,Debit Card,Cancelled,02-03-2021
281,05-05-2023,C2006,Corporate,Germany,Munich,Groceries,Spices,1,1547,0,154.7,1701.7,Credit Card,Returned,05-05-2023
282,16-02-2025,C2704,Consumer,UK,London,Groceries,Oil,2,2447,50,489.4,5333.4,Debit Card,Cancelled,16-02-2025
283,05-12-2023,C6824,Consumer,UK,London,Groceries,Spices,5,2356,0,1178,12958,UPI,Cancelled,05-12-2023
284,23-07-2022,C3339,Corporate,India,Chennai,Home Appliances,Microwave,2,2081,100,416.2,4478.2,Cash,Returned,23-07-2022
285,22-06-2023,C6580,Home Office,USA,Austin,Fashion,Jeans,2,1382,150,276.4,2890.4,Debit Card,Returned,22-06-2023
286,28-02-2024,C2492,Home Office,Germany,Berlin,Electronics,Headphones,4,2528,150,1011.2,10973.2,Debit Card,Returned,28-02-2024
287,11-08-2021,C3237,Consumer,UK,London,Fashion,T-Shirt,5,2113,100,1056.5,11521.5,Credit Card,Returned,11-08-2021
288,19-07-2024,C7438,Corporate,USA,Chicago,Groceries,Rice,4,1351,150,540.4,5794.4,Debit Card,Cancelled,19-07-2024
289,13-03-2021,C8847,Corporate,Germany,Berlin,Electronics,Laptop,3,702,0,210.6,2316.6,Net Banking,Cancelled,13-03-2021
290,04-04-2024,C8293,Corporate,USA,New York,Home Appliances,Washing Machine,5,732,50,366,3976,Debit Card,Completed,04-04-2024
291,12-06-2023,C9597,Home Office,Germany,Munich,Electronics,Headphones,5,1535,0,767.5,8442.5,UPI,Cancelled,12-06-2023
292,25-01-2025,C9937,Consumer,UK,London,Home Appliances,Washing Machine,1,2252,100,225.2,2377.2,Credit Card,Returned,25-01-2025
293,22-02-2025,C7406,Home Office,India,Bangalore,Groceries,Rice,3,2437,150,731.1,7892.1,Cash,Completed,22-02-2025
294,05-11-2021,C6041,Consumer,Germany,Berlin,Groceries,Oil,5,1879,100,939.5,10234.5,Net Banking,Completed,05-11-2021
295,11-12-2024,C7086,Corporate,Germany,Munich,Home Appliances,Washing Machine,2,2379,0,475.8,5233.8,Cash,Completed,11-12-2024
296,23-12-2025,C9770,Consumer,USA,Chicago,Fashion,T-Shirt,3,1221,0,366.3,4029.3,UPI,Returned,23-12-2025
297,08-05-2021,C4870,Consumer,UK,Manchester,Home Appliances,Microwave,3,397,0,119.1,1310.1,Cash,Cancelled,08-05-2021
298,08-10-2021,C9885,Corporate,UK,London,Electronics,Laptop,1,1624,0,162.4,1786.4,Net Banking,Completed,08-10-2021
299,29-12-2021,C8397,Consumer,Germany,Berlin,Home Appliances,Microwave,4,1697,0,678.8,7466.8,Net Banking,Cancelled,29-12-2021
300,13-02-2023,C6453,Home Office,USA,Chicago,Home Appliances,Washing Machine,3,2946,150,883.8,9571.8,Credit Card,Returned,13-02-2023
301,16-09-2021,C5075,Home Office,UK,London,Groceries,Rice,1,2811,0,281.1,3092.1,UPI,Returned,16-09-2021
302,27-07-2023,C2157,Corporate,Germany,Munich,Groceries,Oil,1,2589,100,258.9,2747.9,UPI,Cancelled,27-07-2023
303,08-12-2022,C1781,Consumer,Germany,Munich,Home Appliances,Washing Machine,3,333,100,99.9,998.9,Credit Card,Completed,08-12-2022
304,02-07-2022,C7053,Home Office,Germany,Munich,Groceries,Spices,4,1906,150,762.4,8236.4,UPI,Completed,02-07-2022
305,07-02-2024,C9469,Consumer,UK,Manchester,Groceries,Oil,3,630,0,189,2079,UPI,Completed,07-02-2024
306,19-07-2024,C2798,Corporate,UK,Manchester,Electronics,Laptop,4,2384,50,953.6,10439.6,Debit Card,Completed,19-07-2024
307,17-12-2025,C9267,Home Office,India,Mumbai,Groceries,Oil,1,1276,0,127.6,1403.6,UPI,Completed,17-12-2025
308,02-08-2021,C2056,Home Office,Germany,Munich,Fashion,T-Shirt,4,1073,0,429.2,4721.2,Credit Card,Cancelled,02-08-2021
309,29-05-2024,C1049,Consumer,UK,London,Home Appliances,Refrigerator,2,1896,150,379.2,4021.2,Net Banking,Cancelled,29-05-2024
310,10-03-2025,C5940,Corporate,USA,San Francisco,Groceries,Rice,3,938,150,281.4,2945.4,Net Banking,Cancelled,10-03-2025
311,14-09-2021,C2351,Consumer,Germany,Munich,Groceries,Spices,5,523,0,261.5,2876.5,Credit Card,Cancelled,14-09-2021
312,16-06-2021,C6135,Corporate,UK,Manchester,Fashion,Jeans,3,2419,100,725.7,7882.7,Cash,Completed,16-06-2021
313,19-12-2021,C3928,Consumer,Germany,Berlin,Electronics,Mobile,3,1266,50,379.8,4127.8,Net Banking,Completed,19-12-2021
314,28-09-2025,C1075,Consumer,India,Mumbai,Home Appliances,Washing Machine,1,507,0,50.7,557.7,Cash,Cancelled,28-09-2025
315,22-08-2022,C4785,Home Office,UK,Manchester,Electronics,Mobile,3,1644,150,493.2,5275.2,Credit Card,Cancelled,22-08-2022
316,18-08-2021,C2438,Home Office,USA,New York,Home Appliances,Microwave,5,1895,0,947.5,10422.5,UPI,Completed,18-08-2021
317,12-10-2024,C4425,Consumer,USA,San Francisco,Groceries,Oil,1,1587,50,158.7,1695.7,UPI,Cancelled,12-10-2024
318,08-01-2022,C3031,Consumer,India,Bangalore,Electronics,Headphones,1,1253,0,125.3,1378.3,UPI,Returned,08-01-2022
319,08-11-2022,C6132,Corporate,India,Mumbai,Home Appliances,Washing Machine,5,321,100,160.5,1665.5,Debit Card,Completed,08-11-2022
320,20-11-2022,C8673,Home Office,India,Bangalore,Electronics,Headphones,2,1903,100,380.6,4086.6,Debit Card,Completed,20-11-2022
321,07-03-2024,C7469,Corporate,USA,Austin,Electronics,Headphones,3,602,100,180.6,1886.6,Credit Card,Returned,07-03-2024
322,30-08-2023,C8189,Corporate,UK,London,Electronics,Laptop,2,2211,50,442.2,4814.2,UPI,Cancelled,30-08-2023
323,23-11-2022,C8894,Consumer,Germany,Munich,Fashion,Shoes,1,1283,0,128.3,1411.3,Net Banking,Completed,23-11-2022
324,13-03-2022,C5522,Home Office,USA,San Francisco,Home Appliances,Refrigerator,1,656,50,65.6,671.6,Credit Card,Cancelled,13-03-2022
325,17-11-2021,C8429,Consumer,USA,Chicago,Home Appliances,Refrigerator,3,1814,50,544.2,5936.2,Credit Card,Returned,17-11-2021
326,04-09-2022,C7397,Consumer,Germany,Berlin,Groceries,Oil,2,2347,0,469.4,5163.4,Credit Card,Cancelled,04-09-2022
327,06-03-2023,C9138,Corporate,USA,Austin,Groceries,Oil,2,556,150,111.2,1073.2,UPI,Cancelled,06-03-2023
328,21-03-2021,C6615,Corporate,USA,Chicago,Fashion,Jeans,5,1037,150,518.5,5553.5,Credit Card,Cancelled,21-03-2021
329,03-03-2024,C6144,Consumer,UK,Manchester,Electronics,Laptop,4,1438,0,575.2,6327.2,UPI,Returned,03-03-2024
330,12-05-2024,C4550,Corporate,USA,Austin,Groceries,Oil,5,2537,0,1268.5,13953.5,Cash,Cancelled,12-05-2024
331,06-05-2023,C6669,Home Office,India,Bangalore,Groceries,Rice,5,831,0,415.5,4570.5,Credit Card,Returned,06-05-2023
332,20-08-2023,C8321,Home Office,Germany,Munich,Home Appliances,Refrigerator,1,1565,50,156.5,1671.5,Debit Card,Cancelled,20-08-2023
333,16-03-2024,C8048,Home Office,India,Mumbai,Electronics,Laptop,4,2098,150,839.2,9081.2,Cash,Completed,16-03-2024
334,07-12-2023,C4105,Consumer,India,Chennai,Fashion,Jeans,1,497,0,49.7,546.7,Credit Card,Cancelled,07-12-2023
335,09-07-2022,C1478,Consumer,UK,London,Groceries,Oil,3,799,0,239.7,2636.7,Credit Card,Cancelled,09-07-2022
336,23-08-2025,C3874,Home Office,UK,Manchester,Groceries,Rice,3,1234,150,370.2,3922.2,Credit Card,Returned,23-08-2025
337,31-03-2022,C4954,Home Office,UK,Manchester,Groceries,Spices,2,1772,0,354.4,3898.4,Cash,Returned,31-03-2022
338,21-08-2022,C1186,Corporate,USA,New York,Groceries,Oil,3,1689,150,506.7,5423.7,Cash,Returned,21-08-2022
339,29-11-2022,C7544,Home Office,Germany,Munich,Groceries,Rice,2,2642,150,528.4,5662.4,Net Banking,Cancelled,29-11-2022
340,19-09-2025,C5623,Corporate,Germany,Berlin,Groceries,Rice,4,435,0,174,1914,Cash,Returned,19-09-2025
341,02-05-2025,C2222,Consumer,USA,Chicago,Fashion,T-Shirt,5,1838,50,919,10059,Debit Card,Completed,02-05-2025
342,18-03-2021,C8726,Consumer,Germany,Berlin,Groceries,Spices,5,2868,150,1434,15624,Credit Card,Completed,18-03-2021
343,10-12-2024,C9874,Home Office,India,Delhi,Groceries,Rice,5,1416,0,708,7788,Debit Card,Returned,10-12-2024
344,09-09-2021,C7934,Consumer,Germany,Berlin,Electronics,Laptop,5,1141,150,570.5,6125.5,Cash,Cancelled,09-09-2021
345,08-11-2023,C6917,Home Office,UK,Manchester,Electronics,Headphones,1,281,0,28.1,309.1,Cash,Cancelled,08-11-2023
346,14-02-2023,C5490,Consumer,USA,Austin,Electronics,Laptop,5,1471,0,735.5,8090.5,Credit Card,Returned,14-02-2023
347,12-11-2023,C4422,Consumer,USA,Chicago,Home Appliances,Microwave,2,1251,100,250.2,2652.2,Net Banking,Returned,12-11-2023
348,20-01-2021,C8701,Consumer,Germany,Berlin,Home Appliances,Washing Machine,4,2800,0,1120,12320,UPI,Returned,20-01-2021
349,12-03-2022,C9011,Corporate,USA,New York,Groceries,Rice,1,2770,100,277,2947,Credit Card,Returned,12-03-2022
350,05-09-2023,C8653,Home Office,Germany,Berlin,Home Appliances,Microwave,5,1849,150,924.5,10019.5,Credit Card,Returned,05-09-2023
351,06-03-2024,C8828,Consumer,USA,Austin,Electronics,Mobile,5,306,0,153,1683,UPI,Completed,06-03-2024
352,24-01-2021,C3145,Corporate,UK,London,Groceries,Oil,4,1717,0,686.8,7554.8,Debit Card,Returned,24-01-2021
353,26-09-2023,C5910,Consumer,India,Mumbai,Groceries,Oil,4,420,150,168,1698,Credit Card,Completed,26-09-2023
354,03-06-2022,C2415,Consumer,Germany,Berlin,Electronics,Mobile,5,1946,0,973,10703,Debit Card,Cancelled,03-06-2022
355,02-08-2021,C9517,Home Office,India,Chennai,Home Appliances,Washing Machine,2,521,100,104.2,1046.2,Credit Card,Returned,02-08-2021
356,29-11-2024,C7967,Consumer,Germany,Munich,Fashion,T-Shirt,1,2784,0,278.4,3062.4,UPI,Returned,29-11-2024
357,24-02-2024,C7448,Consumer,India,Chennai,Fashion,T-Shirt,1,1108,150,110.8,1068.8,Cash,Cancelled,24-02-2024
358,28-02-2023,C4831,Corporate,UK,London,Fashion,Jeans,2,1556,0,311.2,3423.2,Debit Card,Cancelled,28-02-2023
359,14-02-2021,C3748,Home Office,UK,Manchester,Fashion,Shoes,1,543,0,54.3,597.3,UPI,Cancelled,14-02-2021
360,17-12-2025,C8351,Consumer,UK,Manchester,Home Appliances,Washing Machine,4,1902,150,760.8,8218.8,Credit Card,Returned,17-12-2025
361,09-02-2025,C2156,Consumer,Germany,Berlin,Groceries,Spices,5,2859,0,1429.5,15724.5,Net Banking,Completed,09-02-2025
362,29-03-2023,C9586,Corporate,UK,Manchester,Fashion,T-Shirt,2,2263,0,452.6,4978.6,Cash,Cancelled,29-03-2023
363,15-04-2022,C6387,Consumer,UK,London,Fashion,Jeans,1,2511,150,251.1,2612.1,Debit Card,Cancelled,15-04-2022
364,21-12-2021,C7288,Home Office,India,Delhi,Electronics,Laptop,4,1271,0,508.4,5592.4,Net Banking,Returned,21-12-2021
365,14-05-2024,C5301,Corporate,UK,London,Groceries,Spices,2,2375,0,475,5225,Net Banking,Completed,14-05-2024
366,14-09-2023,C1496,Consumer,India,Bangalore,Home Appliances,Refrigerator,3,2192,150,657.6,7083.6,Credit Card,Completed,14-09-2023
367,13-05-2021,C1726,Home Office,Germany,Munich,Home Appliances,Washing Machine,2,2797,100,559.4,6053.4,Cash,Cancelled,13-05-2021
368,08-03-2025,C9339,Consumer,USA,Chicago,Groceries,Spices,4,900,50,360,3910,Net Banking,Completed,08-03-2025
369,15-11-2024,C2395,Corporate,UK,London,Electronics,Laptop,4,2585,50,1034,11324,Credit Card,Cancelled,15-11-2024
370,19-08-2021,C6742,Corporate,India,Bangalore,Fashion,Jeans,1,1127,0,112.7,1239.7,Credit Card,Cancelled,19-08-2021
371,14-06-2021,C1690,Consumer,India,Chennai,Groceries,Oil,3,2432,0,729.6,8025.6,Net Banking,Completed,14-06-2021
372,17-02-2023,C8409,Corporate,India,Bangalore,Groceries,Rice,4,2694,0,1077.6,11853.6,UPI,Completed,17-02-2023
373,31-05-2023,C5940,Consumer,Germany,Berlin,Home Appliances,Washing Machine,2,2697,0,539.4,5933.4,Net Banking,Completed,31-05-2023
374,17-12-2021,C4453,Corporate,UK,London,Home Appliances,Washing Machine,2,449,100,89.8,887.8,Credit Card,Completed,17-12-2021
375,19-04-2025,C1698,Corporate,USA,Austin,Electronics,Headphones,1,510,0,51,561,Debit Card,Cancelled,19-04-2025
376,24-04-2023,C6888,Corporate,UK,Manchester,Electronics,Mobile,1,568,100,56.8,524.8,UPI,Returned,24-04-2023
377,14-03-2022,C2173,Corporate,India,Mumbai,Groceries,Oil,2,1551,150,310.2,3262.2,Credit Card,Completed,14-03-2022
378,23-12-2024,C7791,Consumer,USA,New York,Electronics,Mobile,1,2743,100,274.3,2917.3,Debit Card,Returned,23-12-2024
379,02-02-2022,C5446,Consumer,India,Bangalore,Home Appliances,Washing Machine,3,1232,0,369.6,4065.6,Credit Card,Cancelled,02-02-2022
380,09-01-2021,C3418,Consumer,Germany,Berlin,Fashion,Jeans,2,837,50,167.4,1791.4,Debit Card,Completed,09-01-2021
381,21-06-2023,C7050,Consumer,Germany,Berlin,Fashion,T-Shirt,1,1478,50,147.8,1575.8,Credit Card,Returned,21-06-2023
382,28-06-2025,C5932,Consumer,UK,Manchester,Fashion,T-Shirt,1,759,0,75.9,834.9,UPI,Returned,28-06-2025
383,22-11-2024,C3066,Corporate,Germany,Munich,Electronics,Mobile,1,2502,0,250.2,2752.2,Credit Card,Cancelled,22-11-2024
